FileName,SW_I_Step,ECUName,DTCCode,Description,FaultCategory,Status,OccurrenceCounter,AgingCounter,Priority,EventTimestamp,RiskScore,RSSI,GPS_Status,Network_Type,Speed,Voltage,CAN_Load,Eth_Status,Bus_Errors,Ignition,RPM,Coolant_Temp,Fuel_Pressure,Boost_Pressure,Engine_Load,AC_Voltage,Charge_Current,Battery_Temp,SOC,Input_Freq,Battery_Voltage,Door_Status,Lock_State,Window_Pos,Lane_Confidence,Visibility,Image_Quality,Light_Level,Cabin_Temp,Blower_Speed,Evap_Temp,Ambient_Temp,AC_Pressure,Gear,Oil_Temp,Turbine_Speed,Clutch_Pressure,Output_Speed,CPU_Load,Lane_State,Object_Count,Steering_Angle,Driver_Torque,Motor_Current,Supply_Voltage,Wheel_FL,Wheel_FR,Brake_Pressure,Yaw_Rate,Vehicle_Speed,Target_Distance,Relative_Speed,Temperature,SOH,HV_Voltage,Cell_Temp_Max,Cell_Temp_Min,Seat_Occupancy,Crash_Counter,Belt_Status
Prod_Diagnostic_11.txt,25-11-601,GW,0X9C12,Communication fault,Communication,Intermittent,25,2,4,2026-05-09 05:15:00,305,,,,,887.0,989.0,790.0,409.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,GW,0XEA33,Communication fault,Communication,Active,11,12,4,2026-05-10 20:48:00,391,,,,,158.0,978.0,670.0,124.0,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,ABS,0XDD14,ABS specific fault 1,ECU Specific/Other,Stored,48,9,5,2026-05-05 11:42:00,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,853.0,377.0,525.0,205.0,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,ABS,0X8208,ABS specific fault 2,ECU Specific/Other,Stored,31,8,5,2026-05-20 13:05:00,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.0,433.0,831.0,378.0,629.0,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,ABS,0X7F21,Voltage fault,Voltage,Intermittent,28,2,1,2026-05-17 10:29:00,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.0,230.0,664.0,703.0,731.0,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,ABS,0XFE40,Voltage fault,Voltage,Stored,34,20,5,2026-05-03 09:29:00,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.0,82.0,929.0,821.0,490.0,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,ABS,0X360B,Sensor range fault,Sensor,Active,44,9,2,2026-05-17 13:18:00,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.0,49.0,565.0,79.0,940.0,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,RADAR,0X936F,Communication fault,Communication,Active,33,13,4,2026-05-04 14:42:00,413,,,,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.0,,,,,,,,,,738.0,583.0,364.0,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,RADAR,0XA5E7,Sensor range fault,Sensor,Active,50,16,1,2026-05-04 23:42:00,370,,,,187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.0,,,,,,,,,,474.0,184.0,864.0,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,RADAR,0X1B96,RADAR specific fault 3,ECU Specific/Other,Active,27,9,3,2026-05-19 23:29:00,387,,,,639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.0,,,,,,,,,,776.0,687.0,828.0,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,RADAR,0X6761,Sensor range fault,Sensor,Active,14,5,1,2026-05-24 19:16:00,334,,,,445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,,,,,,,,,,893.0,690.0,548.0,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,RADAR,0X117F,Communication fault,Communication,Stored,8,0,2,2026-05-21 15:29:00,148,,,,674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.0,,,,,,,,,,709.0,415.0,989.0,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,BCM,0XC9D5,BCM performance issue 1,Performance,Stored,20,19,5,2026-05-12 22:43:00,220,,,,,,,,,405.0,,,,,,,,,,,987.0,707.0,692.0,824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,BCM,0X266F,Sensor range fault,Sensor,Active,9,0,2,2026-05-04 00:44:00,349,,,,,,,,,28.0,,,,,,,,,,,994.0,193.0,880.0,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,BCM,0XB60C,BCM specific fault 3,ECU Specific/Other,Active,42,7,4,2026-05-27 20:54:00,422,,,,,,,,,89.0,,,,,,,,,,,809.0,552.0,196.0,309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,BCM,0X35EE,BCM specific fault 4,ECU Specific/Other,Stored,28,0,1,2026-05-06 04:47:00,148,,,,,,,,,497.0,,,,,,,,,,,720.0,456.0,987.0,483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,BCM,0XEC1B,Communication fault,Communication,Stored,38,7,2,2026-05-10 18:53:00,178,,,,,,,,,342.0,,,,,,,,,,,854.0,402.0,53.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,ADAS,0XB162,Communication fault,Communication,Intermittent,28,13,4,2026-05-24 18:38:00,308,,,,500.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.0,568.0,298.0,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,ADAS,0X8C71,ADAS specific fault 2,ECU Specific/Other,Intermittent,38,19,4,2026-05-08 22:03:00,318,,,,324.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.0,20.0,433.0,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,ADAS,0X2042,ADAS performance issue 3,Performance,Stored,42,13,4,2026-05-04 15:39:00,222,,,,715.0,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.0,662.0,356.0,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,ADAS,0X1553,ADAS specific fault 4,ECU Specific/Other,Active,19,6,4,2026-05-12 14:14:00,399,,,,702.0,931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,225.0,602.0,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,ADAS,0XFBF6,Sensor range fault,Sensor,Intermittent,46,14,2,2026-05-10 23:45:00,286,,,,964.0,854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,983.0,427.0,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,TCM,0XDBC4,Sensor range fault,Sensor,Stored,11,19,2,2026-05-10 22:47:00,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,684.0,495.0,133.0,178.0,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,TCM,0X3804,Voltage fault,Voltage,Intermittent,32,3,4,2026-05-16 09:15:00,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0,571.0,49.0,19.0,368.0,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,TCM,0X6B67,Sensor range fault,Sensor,Intermittent,11,5,5,2026-05-02 02:21:00,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.0,117.0,633.0,233.0,124.0,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,TCM,0X495E,TCM performance issue 4,Performance,Stored,17,10,3,2026-05-25 01:49:00,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.0,571.0,274.0,918.0,155.0,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_11.txt,25-11-601,TCM,0XAAB2,TCM performance issue 5,Performance,Intermittent,7,1,4,2026-05-26 14:53:00,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.0,114.0,999.0,109.0,801.0,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,ABS,0XCCCD,ABS performance issue 1,Performance,Active,7,10,5,2026-05-19 06:52:00,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.0,370.0,466.0,101.0,151.0,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,ABS,0XE414,ABS specific fault 2,ECU Specific/Other,Stored,6,2,1,2026-05-14 04:30:00,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,457.0,80.0,379.0,694.0,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,ABS,0X771A,ABS performance issue 3,Performance,Intermittent,36,16,4,2026-05-28 08:37:00,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.0,652.0,434.0,451.0,706.0,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,ABS,0XCB51,ABS specific fault 4,ECU Specific/Other,Stored,11,4,5,2026-05-05 15:45:00,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.0,133.0,992.0,722.0,526.0,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,ABS,0X2E39,ABS performance issue 5,Performance,Intermittent,14,14,4,2026-05-02 23:10:00,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.0,573.0,379.0,944.0,975.0,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,FCAM,0XAA02,Communication fault,Communication,Stored,8,3,3,2026-05-19 09:02:00,168,,,,381.0,,,,,,,,,,,,,,,,,,,,536.0,157.0,121.0,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,FCAM,0X5DA2,Sensor range fault,Sensor,Stored,32,0,2,2026-05-05 18:26:00,172,,,,313.0,,,,,,,,,,,,,,,,,,,,50.0,960.0,916.0,911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,FCAM,0X4730,Sensor range fault,Sensor,Active,48,15,1,2026-05-04 17:22:00,368,,,,428.0,,,,,,,,,,,,,,,,,,,,70.0,892.0,46.0,493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,FCAM,0X5F48,FCAM performance issue 4,Performance,Intermittent,29,10,4,2026-05-16 23:53:00,309,,,,142.0,,,,,,,,,,,,,,,,,,,,621.0,136.0,781.0,517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,FCAM,0XD2FD,FCAM specific fault 5,ECU Specific/Other,Stored,43,14,2,2026-05-28 23:20:00,183,,,,681.0,,,,,,,,,,,,,,,,,,,,92.0,820.0,640.0,639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,BMS,0X7321,BMS specific fault 1,ECU Specific/Other,Active,26,10,5,2026-05-02 21:56:00,426,,,,,,,,,,,,,,,,,,454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.0,285.0,662.0,91.0,,,
Prod_Diagnostic_12.txt,24-07-510,BMS,0XC50B,Voltage fault,Voltage,Active,37,20,3,2026-05-18 20:07:00,397,,,,,,,,,,,,,,,,,,660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.0,88.0,198.0,979.0,,,
Prod_Diagnostic_12.txt,24-07-510,BMS,0X9AB5,BMS performance issue 3,Performance,Intermittent,49,1,5,2026-05-17 06:48:00,349,,,,,,,,,,,,,,,,,,488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.0,919.0,20.0,124.0,,,
Prod_Diagnostic_12.txt,24-07-510,BMS,0X3E03,BMS performance issue 4,Performance,Active,18,6,2,2026-05-27 22:53:00,358,,,,,,,,,,,,,,,,,,909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.0,455.0,87.0,827.0,,,
Prod_Diagnostic_12.txt,24-07-510,BMS,0XAB5A,BMS performance issue 5,Performance,Stored,26,18,1,2026-05-16 00:21:00,146,,,,,,,,,,,,,,,,,,448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,425.0,25.0,881.0,,,
Prod_Diagnostic_12.txt,24-07-510,RADAR,0X613F,RADAR performance issue 1,Performance,Stored,17,2,1,2026-05-04 17:10:00,137,,,,262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,,,,,,,,,,293.0,148.0,787.0,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,RADAR,0X377B,Communication fault,Communication,Stored,27,5,1,2026-05-20 10:11:00,147,,,,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,28.0,731.0,400.0,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,RADAR,0X61EE,Communication fault,Communication,Active,27,10,3,2026-05-13 03:03:00,387,,,,612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.0,,,,,,,,,,208.0,246.0,601.0,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,RADAR,0X8E33,Voltage fault,Voltage,Intermittent,49,16,4,2026-05-04 08:03:00,329,,,,417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.0,,,,,,,,,,326.0,476.0,68.0,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,RADAR,0X1766,RADAR specific fault 5,ECU Specific/Other,Stored,41,7,1,2026-05-09 17:37:00,161,,,,782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.0,,,,,,,,,,692.0,104.0,569.0,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,OBC,0X5DFB,Voltage fault,Voltage,Intermittent,27,14,1,2026-05-28 20:32:00,247,,,,,,,,,,,,,,,209.0,802.0,992.0,146.0,383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,OBC,0X3B0E,OBC performance issue 2,Performance,Active,35,13,5,2026-05-15 01:00:00,435,,,,,,,,,,,,,,,833.0,476.0,985.0,850.0,636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,OBC,0XB72E,Sensor range fault,Sensor,Active,1,1,4,2026-05-09 19:16:00,381,,,,,,,,,,,,,,,860.0,697.0,390.0,360.0,863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,OBC,0XA5CC,Voltage fault,Voltage,Intermittent,19,1,2,2026-05-24 17:36:00,259,,,,,,,,,,,,,,,72.0,308.0,92.0,405.0,716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,OBC,0XE49B,Communication fault,Communication,Active,47,17,3,2026-05-14 06:39:00,407,,,,,,,,,,,,,,,517.0,981.0,822.0,326.0,906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,TCM,0XB29A,Sensor range fault,Sensor,Stored,49,14,3,2026-05-08 21:20:00,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,216.0,471.0,983.0,614.0,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,TCM,0X1410,Sensor range fault,Sensor,Intermittent,9,20,1,2026-05-20 15:00:00,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.0,10.0,689.0,178.0,424.0,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,TCM,0XF530,TCM performance issue 3,Performance,Intermittent,46,15,4,2026-05-18 02:50:00,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.0,665.0,667.0,80.0,552.0,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,TCM,0XF47F,Communication fault,Communication,Intermittent,29,3,3,2026-05-27 12:52:00,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.0,367.0,397.0,182.0,860.0,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,TCM,0X2FF0,Communication fault,Communication,Stored,24,6,4,2026-05-01 07:47:00,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,777.0,288.0,697.0,944.0,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,BCM,0X4106,Sensor range fault,Sensor,Active,40,20,3,2026-05-26 22:14:00,400,,,,,,,,,372.0,,,,,,,,,,,240.0,506.0,991.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,BCM,0X8E2A,Sensor range fault,Sensor,Intermittent,46,19,2,2026-05-01 06:52:00,286,,,,,,,,,891.0,,,,,,,,,,,654.0,406.0,114.0,285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,BCM,0X9015,BCM performance issue 3,Performance,Stored,11,17,2,2026-05-22 23:36:00,151,,,,,,,,,579.0,,,,,,,,,,,689.0,699.0,618.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,BCM,0XA691,Communication fault,Communication,Active,48,2,2,2026-05-09 18:54:00,388,,,,,,,,,747.0,,,,,,,,,,,234.0,903.0,536.0,802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,BCM,0X411D,Sensor range fault,Sensor,Intermittent,2,17,5,2026-05-09 21:35:00,302,,,,,,,,,961.0,,,,,,,,,,,905.0,465.0,3.0,438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,SRS,0XEA96,Communication fault,Communication,Stored,28,13,3,2026-05-04 21:33:00,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.0,,,,,478.0,,,,,,,,508.0,371.0,778.0
Prod_Diagnostic_12.txt,24-07-510,SRS,0XF240,Communication fault,Communication,Intermittent,15,1,3,2026-05-14 17:28:00,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,324.0,,,,,,,,6.0,402.0,343.0
Prod_Diagnostic_12.txt,24-07-510,SRS,0XF14E,Communication fault,Communication,Intermittent,2,7,4,2026-05-03 07:12:00,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,169.0,,,,,,,,338.0,319.0,642.0
Prod_Diagnostic_12.txt,24-07-510,SRS,0X1722,Communication fault,Communication,Stored,28,0,5,2026-05-26 20:59:00,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,,,,,343.0,,,,,,,,861.0,257.0,111.0
Prod_Diagnostic_12.txt,24-07-510,SRS,0X4D05,SRS specific fault 5,ECU Specific/Other,Stored,4,10,5,2026-05-26 07:04:00,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0,,,,,795.0,,,,,,,,615.0,635.0,783.0
Prod_Diagnostic_12.txt,24-07-510,HVAC,0XB016,Communication fault,Communication,Stored,38,3,1,2026-05-02 01:24:00,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.0,912.0,869.0,711.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,HVAC,0X1FDF,Voltage fault,Voltage,Stored,4,9,5,2026-05-21 13:04:00,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,694.0,58.0,573.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,HVAC,0XE994,Sensor range fault,Sensor,Stored,26,3,5,2026-05-25 13:14:00,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.0,614.0,807.0,676.0,639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,HVAC,0X8412,Communication fault,Communication,Stored,30,13,5,2026-05-20 03:21:00,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.0,961.0,692.0,802.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,HVAC,0X9468,HVAC specific fault 5,ECU Specific/Other,Stored,38,6,1,2026-05-04 00:38:00,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.0,70.0,608.0,809.0,861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,ECM,0XF784,Voltage fault,Voltage,Intermittent,9,20,5,2026-05-09 11:26:00,309,,,,,,,,,,493.0,743.0,636.0,456.0,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,ECM,0X333E,Voltage fault,Voltage,Active,4,4,3,2026-05-19 13:32:00,364,,,,,,,,,,983.0,668.0,773.0,367.0,319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,ECM,0XF29D,ECM performance issue 3,Performance,Intermittent,50,4,2,2026-05-16 09:38:00,290,,,,,,,,,,352.0,299.0,378.0,994.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,ECM,0XA620,ECM performance issue 4,Performance,Intermittent,44,4,1,2026-05-08 16:52:00,264,,,,,,,,,,856.0,573.0,880.0,56.0,433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,ECM,0X4206,Sensor range fault,Sensor,Active,41,6,1,2026-05-11 06:42:00,361,,,,,,,,,,488.0,712.0,709.0,479.0,615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,TCU,0XEA1D,Sensor range fault,Sensor,Intermittent,37,10,5,2026-05-10 13:21:00,337,167.0,108.0,466.0,898.0,809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,TCU,0X8EF5,Communication fault,Communication,Active,1,20,2,2026-05-23 07:29:00,341,639.0,219.0,245.0,493.0,753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,TCU,0XDEA9,Sensor range fault,Sensor,Intermittent,25,6,4,2026-05-06 00:23:00,305,11.0,76.0,367.0,31.0,569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,TCU,0X3474,Communication fault,Communication,Stored,29,6,5,2026-05-25 11:02:00,229,999.0,31.0,204.0,203.0,291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,TCU,0X480C,Voltage fault,Voltage,Stored,47,5,3,2026-05-28 17:15:00,207,183.0,201.0,23.0,181.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,ADAS,0XF920,Sensor range fault,Sensor,Active,2,4,4,2026-05-21 03:21:00,382,,,,246.0,468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.0,216.0,313.0,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,ADAS,0XDF3A,Sensor range fault,Sensor,Stored,43,5,5,2026-05-26 19:56:00,243,,,,122.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.0,900.0,729.0,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,ADAS,0XF1FA,Voltage fault,Voltage,Active,13,6,5,2026-05-13 22:23:00,413,,,,251.0,652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.0,614.0,440.0,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,ADAS,0XD359,Communication fault,Communication,Intermittent,38,6,5,2026-05-10 04:20:00,338,,,,287.0,815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,55.0,645.0,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_12.txt,24-07-510,ADAS,0XE9FC,Voltage fault,Voltage,Intermittent,38,15,2,2026-05-24 02:50:00,278,,,,67.0,630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.0,810.0,680.0,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_13.txt,25-03-420,EPS,0X5CB5,EPS performance issue 1,Performance,Stored,38,0,5,2026-05-26 01:59:00,238,,,,582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0,158.0,976.0,339.0,,,,,,,,,,,,,,,
Prod_Diagnostic_13.txt,25-03-420,EPS,0XF9EB,EPS performance issue 2,Performance,Intermittent,37,12,4,2026-05-07 12:04:00,317,,,,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.0,396.0,193.0,487.0,,,,,,,,,,,,,,,
Prod_Diagnostic_13.txt,25-03-420,EPS,0XA1CB,Sensor range fault,Sensor,Stored,41,9,1,2026-05-06 03:43:00,161,,,,706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.0,182.0,33.0,847.0,,,,,,,,,,,,,,,
Prod_Diagnostic_13.txt,25-03-420,EPS,0X8D15,EPS performance issue 4,Performance,Active,12,6,1,2026-05-13 09:13:00,332,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,299.0,676.0,537.0,,,,,,,,,,,,,,,
Prod_Diagnostic_13.txt,25-03-420,EPS,0X1EB5,EPS specific fault 5,ECU Specific/Other,Stored,34,0,2,2026-05-11 13:25:00,174,,,,429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,114.0,133.0,550.0,,,,,,,,,,,,,,,
